code_commune_insee,nb_maisons_total,1945-1975_moyen,pre1945_faible,1945-1975_faible,pre1945_nul,post2020_faible,1976-2020_nul,post2020_moyen,pre1945_fort,1976-2020_faible,1976-2020_moyen,1976-2020_fort,1945-1975_fort,pre1945_moyen,1945-1975_nul,post2020_nul,unk_fort,post2020_fort,unk_faible,unk_moyen,unk_nul,nb_maisons_exposition_rga,pct_exposition_rga
11116,1806,287,0,0,3,0,1,15,0,0,953,0,0,543,0,0,0,0,0,4,0,1802,0.9977851605758582
11117,123,0,0,0,77,0,34,0,0,0,1,0,0,2,6,3,0,0,0,0,0,3,0.024390243902439025
11118,60,0,0,0,1,0,1,1,37,0,0,16,4,0,0,0,0,0,0,0,0,58,0.9666666666666667
11119,167,3,0,0,0,0,0,2,52,0,5,93,9,1,0,1,0,1,0,0,0,166,0.9940119760479041
11120,249,24,0,0,0,0,0,6,2,0,130,33,11,42,0,0,0,1,0,0,0,249,1.0
11121,69,0,0,0,1,0,0,0,38,0,0,23,6,0,0,0,0,1,0,0,0,68,0.9855072463768116
11122,415,2,0,0,1,0,1,0,195,0,3,132,59,9,0,1,3,9,0,0,0,412,0.9927710843373494
11123,135,4,11,5,5,1,5,2,0,7,46,0,0,48,0,0,0,0,0,1,0,125,0.9259259259259259
11124,418,20,0,0,9,0,1,9,1,0,169,2,0,205,2,0,0,0,0,0,0,406,0.9712918660287081
11125,173,14,0,0,7,0,7,1,3,0,44,1,0,90,4,1,0,0,0,0,1,153,0.884393063583815
11126,288,1,0,0,1,0,1,0,141,0,0,123,7,3,0,3,0,8,0,0,0,283,0.9826388888888888
11127,199,1,0,0,119,0,54,0,0,0,0,0,0,1,22,1,0,0,0,0,1,2,0.010050251256281407
11128,122,0,0,0,0,0,0,0,83,0,0,31,8,0,0,0,0,0,0,0,0,122,1.0
11129,1088,71,0,0,4,0,2,1,304,0,56,193,155,297,0,1,1,3,0,0,0,1081,0.9935661764705882
11130,249,29,0,0,1,0,0,1,0,0,84,0,0,134,0,0,0,0,0,0,0,248,0.9959839357429718
11131,428,3,0,0,0,0,3,0,193,0,11,152,25,36,0,1,0,4,0,0,0,424,0.9906542056074766
11132,833,19,0,0,4,0,1,5,210,0,87,238,36,222,0,5,0,6,0,0,0,823,0.9879951980792316
11133,34,0,0,0,0,0,2,0,18,0,0,9,4,0,1,0,0,0,0,0,0,31,0.9117647058823529
11134,23,0,0,0,0,0,0,0,14,0,0,6,1,2,0,0,0,0,0,0,0,23,1.0
11135,65,2,0,0,2,0,0,0,0,0,20,0,0,41,0,0,0,0,0,0,0,63,0.9692307692307692
11136,352,1,0,0,0,0,0,0,167,0,13,106,47,10,0,4,0,4,0,0,0,348,0.9886363636363636
11137,105,7,0,0,1,0,2,3,0,0,27,8,1,56,0,0,0,0,0,0,0,102,0.9714285714285714
11138,288,5,0,0,0,0,0,3,63,0,35,129,13,14,0,3,0,23,0,0,0,285,0.9895833333333334
11139,69,2,0,0,0,0,0,0,39,0,2,15,9,2,0,0,0,0,0,0,0,69,1.0
11140,736,61,0,0,1,0,1,12,125,0,212,97,11,204,0,3,0,9,0,0,0,731,0.9932065217391305
11141,77,0,0,0,0,0,0,0,40,0,0,34,2,0,0,0,0,1,0,0,0,77,1.0
11142,129,0,0,0,1,0,7,0,58,0,0,57,1,0,0,0,1,4,0,0,0,121,0.937984496124031
11143,119,6,0,0,1,0,2,1,3,1,30,1,2,72,0,0,0,0,0,0,0,116,0.9747899159663865
11144,666,12,0,0,103,0,115,41,90,0,182,36,3,43,11,30,0,0,0,0,0,407,0.6111111111111112
11145,2733,361,0,0,6,0,414,27,3,0,1215,90,7,511,91,6,0,0,0,2,0,2216,0.8108305890962313
11146,165,0,0,0,3,0,2,1,46,0,30,70,7,1,0,0,0,5,0,0,0,160,0.9696969696969697
11147,20,0,0,0,11,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0
11148,308,3,0,0,3,0,0,4,127,0,50,90,10,20,0,0,0,1,0,0,0,305,0.9902597402597403
11149,37,0,0,0,0,0,0,0,22,0,0,12,2,0,0,0,0,1,0,0,0,37,1.0
11150,284,0,0,0,96,0,105,0,2,0,3,0,0,6,65,7,0,0,0,0,0,11,0.03873239436619718
11151,242,14,0,0,0,0,1,2,4,0,83,55,3,72,0,4,0,4,0,0,0,237,0.9793388429752066
11152,123,0,0,0,2,0,1,0,51,0,8,46,12,2,0,0,0,1,0,0,0,120,0.975609756097561
11153,146,0,0,0,0,0,0,0,68,0,1,65,3,0,0,6,0,3,0,0,0,140,0.958904109589041
11154,49,0,0,0,21,0,14,1,4,0,0,2,0,0,4,3,0,0,0,0,0,7,0.14285714285714285
11155,57,3,0,0,11,0,4,0,0,0,18,0,0,20,1,0,0,0,0,0,0,41,0.7192982456140351
11156,85,0,0,0,1,0,6,0,47,0,0,23,7,0,0,1,0,0,0,0,0,77,0.9058823529411765
11157,206,15,0,0,0,0,0,4,6,0,55,1,1,123,0,0,0,1,0,0,0,206,1.0
11158,159,0,0,0,0,0,0,0,35,0,0,95,17,0,0,1,0,11,0,0,0,158,0.9937106918238994
11159,93,0,0,0,0,0,0,0,64,0,0,21,5,1,0,1,0,1,0,0,0,92,0.989247311827957
11160,32,0,0,0,19,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0
11161,79,1,0,0,0,0,0,0,38,0,1,26,7,4,0,0,0,2,0,0,0,79,1.0
11162,32,0,0,0,0,0,1,0,17,0,0,11,3,0,0,0,0,0,0,0,0,31,0.96875
11163,60,0,0,0,39,0,16,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0
11164,831,12,0,0,1,0,3,23,238,0,211,248,51,17,0,14,0,13,0,0,0,813,0.9783393501805054
11165,210,70,0,0,0,0,1,4,0,0,92,0,0,41,1,0,0,0,0,1,0,208,0.9904761904761905
11166,42,0,0,0,0,0,1,0,15,0,0,23,3,0,0,0,0,0,0,0,0,41,0.9761904761904762
11167,60,5,0,0,1,0,1,1,0,0,17,11,0,23,0,0,0,0,0,1,0,58,0.9666666666666667
11168,85,0,0,0,1,0,3,0,31,0,0,45,3,0,0,1,0,1,0,0,0,80,0.9411764705882353
11169,69,0,0,0,2,0,0,0,30,0,0,33,2,0,0,0,0,2,0,0,0,67,0.9710144927536232
11170,2442,982,0,0,7,0,8,8,15,0,928,42,3,444,1,2,0,1,0,1,0,2424,0.9926289926289926
11172,281,42,0,0,1,0,0,2,6,0,78,17,0,124,0,2,0,9,0,0,0,278,0.9893238434163701
11173,74,0,0,0,1,0,1,0,43,0,0,26,3,0,0,0,0,0,0,0,0,72,0.972972972972973
11174,57,4,0,0,2,0,1,1,0,0,6,0,0,43,0,0,0,0,0,0,0,54,0.9473684210526315
11175,251,0,0,0,0,0,0,0,92,0,1,125,21,2,0,2,0,8,0,0,0,249,0.9920318725099602
11176,44,0,0,0,1,0,0,0,30,0,0,11,2,0,0,0,0,0,0,0,0,43,0.9772727272727273
11177,61,3,0,0,0,0,1,0,0,0,13,0,0,44,0,0,0,0,0,0,0,60,0.9836065573770492
11178,566,34,0,0,3,0,2,0,116,0,54,260,58,29,0,4,0,6,0,0,0,557,0.9840989399293286
11179,81,0,0,0,0,0,0,0,51,0,0,22,7,0,0,0,0,1,0,0,0,81,1.0
11180,82,0,0,0,18,0,13,1,0,0,6,0,0,40,2,2,0,0,0,0,0,47,0.573170731707317
11181,239,1,0,0,15,0,4,0,78,0,2,93,32,5,4,1,0,4,0,0,0,215,0.899581589958159
11182,196,0,0,0,92,0,67,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0.0
11183,178,0,0,0,1,0,0,0,87,0,0,70,14,2,0,0,0,4,0,0,0,177,0.9943820224719101
11184,76,0,0,0,0,0,1,0,43,0,0,24,7,0,0,0,0,1,0,0,0,75,0.9868421052631579
11185,366,6,0,0,1,0,2,3,161,0,10,85,25,68,0,0,0,5,0,0,0,363,0.9918032786885246
11186,46,0,0,0,2,0,7,0,21,0,0,13,3,0,0,0,0,0,0,0,0,37,0.8043478260869565
11187,90,0,0,0,46,0,28,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0.0
11188,1218,72,0,0,10,0,47,57,0,0,666,0,0,341,4,21,0,0,0,0,0,1136,0.9326765188834154
11189,122,0,0,0,47,0,50,0,0,0,0,0,0,0,23,1,0,0,0,0,1,0,0.0
11190,662,29,0,0,9,0,2,0,330,0,21,179,80,7,0,2,2,1,0,0,0,649,0.9803625377643505
11191,106,7,0,0,27,0,20,2,0,0,17,0,0,27,6,0,0,0,0,0,0,53,0.5
11192,362,4,0,0,0,0,1,0,117,0,6,138,73,3,0,9,1,10,0,0,0,352,0.9723756906077348
11193,143,0,0,0,0,0,0,0,53,0,0,77,6,0,0,1,0,6,0,0,0,142,0.993006993006993
11194,96,0,0,0,54,0,21,0,0,0,0,10,0,3,4,4,0,0,0,0,0,13,0.13541666666666666
11195,199,4,0,0,1,0,0,4,74,0,32,50,3,25,0,4,0,2,0,0,0,194,0.9748743718592965
11196,121,0,0,0,0,0,0,0,74,0,0,41,4,0,0,0,0,2,0,0,0,121,1.0
11197,302,19,0,0,0,0,1,2,24,0,85,83,16,65,0,3,0,2,0,2,0,298,0.9867549668874173
11198,589,1,0,0,2,0,0,6,316,0,7,161,69,21,0,1,1,4,0,0,0,586,0.9949066213921901
11199,652,0,0,0,0,0,1,0,76,0,0,429,78,2,0,22,0,44,0,0,0,629,0.9647239263803681
11200,151,6,0,0,46,0,16,0,0,0,9,0,0,62,11,1,0,0,0,0,0,77,0.5099337748344371
11201,384,0,0,0,0,0,0,0,112,0,2,238,28,1,0,0,0,3,0,0,0,384,1.0
11202,2470,401,0,0,2,0,13,48,262,0,1118,292,128,169,6,10,1,19,0,1,0,2439,0.9874493927125506
11203,3732,556,0,0,5,0,7,33,192,0,1191,760,58,885,1,20,2,21,0,1,0,3699,0.9911575562700965
11204,26,0,0,0,1,0,0,0,14,0,0,8,2,0,0,0,0,1,0,0,0,25,0.9615384615384616
11205,97,3,0,0,33,0,10,2,3,0,32,1,0,10,1,2,0,0,0,0,0,51,0.5257731958762887
11206,3734,783,0,0,2,0,2,39,73,0,552,1075,482,622,0,22,1,80,0,1,0,3708,0.9930369576861274
11207,148,3,0,0,0,0,0,3,14,0,32,32,9,54,0,0,0,1,0,0,0,148,1.0
11208,50,0,0,0,0,0,0,0,28,0,0,14,8,0,0,0,0,0,0,0,0,50,1.0
11209,127,0,0,0,0,0,1,0,35,0,0,74,15,0,0,0,0,2,0,0,0,126,0.9921259842519685
11210,607,53,0,0,3,0,1,7,0,0,303,0,0,239,0,0,0,0,0,1,0,603,0.9934102141680395
11211,274,9,0,0,0,0,0,1,72,0,36,123,24,2,0,1,0,6,0,0,0,273,0.9963503649635036
11212,327,0,0,0,3,0,1,0,151,0,0,136,26,0,0,2,0,8,0,0,0,321,0.981651376146789
11213,74,4,0,0,2,0,3,0,0,0,13,0,0,51,1,0,0,0,0,0,0,68,0.918918918918919
11214,210,0,0,0,0,0,0,0,56,0,3,100,36,2,1,6,0,6,0,0,0,203,0.9666666666666667
11215,399,0,0,0,1,0,0,0,84,0,0,273,26,0,0,2,1,12,0,0,0,396,0.9924812030075187
11216,217,0,0,0,0,0,0,0,77,0,0,121,17,0,0,1,0,1,0,0,0,216,0.9953917050691244
11217,596,72,0,0,0,0,1,9,0,0,316,0,0,193,0,5,0,0,0,0,0,590,0.9899328859060402
11218,41,0,0,0,0,0,0,0,32,0,0,7,2,0,0,0,0,0,0,0,0,41,1.0
11219,80,5,0,0,1,0,2,1,0,0,22,0,0,49,0,0,0,0,0,0,0,77,0.9625
11220,370,0,0,0,0,0,0,0,153,0,6,120,66,16,0,0,0,9,0,0,0,370,1.0
11221,229,0,0,0,114,0,68,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,0.0
11222,187,9,0,0,1,0,1,1,0,0,34,0,0,141,0,0,0,0,0,0,0,185,0.9893048128342246
11223,13,0,0,0,0,0,0,0,8,0,0,4,1,0,0,0,0,0,0,0,0,13,1.0
11224,42,0,0,0,1,0,0,0,20,0,3,14,1,3,0,0,0,0,0,0,0,41,0.9761904761904762
11225,448,10,0,0,5,0,2,1,128,0,22,166,26,49,0,2,0,37,0,0,0,439,0.9799107142857143
11226,46,0,0,0,0,0,0,0,26,0,0,17,3,0,0,0,0,0,0,0,0,46,1.0
11227,34,0,0,0,0,0,0,0,16,0,0,15,2,0,0,0,0,1,0,0,0,34,1.0
11228,98,0,0,0,0,0,0,0,64,0,0,22,12,0,0,0,0,0,0,0,0,98,1.0
11229,53,0,0,0,39,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0
11230,47,0,0,0,1,0,2,0,0,0,5,0,0,39,0,0,0,0,0,0,0,44,0.9361702127659575
11231,49,0,0,0,1,0,0,0,35,0,0,12,1,0,0,0,0,0,0,0,0,48,0.9795918367346939
11232,52,0,0,0,28,0,8,0,0,0,3,0,0,7,5,1,0,0,0,0,0,10,0.19230769230769232
11233,393,28,0,0,2,0,1,9,0,0,236,0,0,117,0,0,0,0,0,0,0,390,0.9923664122137404
11234,108,8,0,0,0,0,0,0,37,0,3,38,5,14,0,1,0,2,0,0,0,107,0.9907407407407407
11235,71,3,0,0,2,0,1,1,0,0,23,0,0,38,3,0,0,0,0,0,0,65,0.9154929577464789
11236,129,11,0,0,0,0,0,3,32,0,24,8,4,47,0,0,0,0,0,0,0,129,1.0
11238,63,0,0,0,1,0,1,0,24,0,0,32,1,0,0,0,0,4,0,0,0,61,0.9682539682539683
11239,43,0,0,0,0,0,0,0,29,0,0,11,3,0,0,0,0,0,0,0,0,43,1.0
11240,344,16,0,0,1,0,0,1,93,0,12,146,63,7,0,0,0,4,0,1,0,343,0.997093023255814
11241,236,0,0,0,4,0,0,0,110,0,0,107,4,0,0,2,0,9,0,0,0,230,0.9745762711864406
11242,121,0,0,0,0,0,0,0,58,0,0,54,5,0,0,0,0,4,0,0,0,121,1.0
11243,258,11,0,0,0,0,1,0,106,0,15,93,17,8,0,0,0,7,0,0,0,257,0.9961240310077519
11244,186,24,0,0,0,0,4,0,0,0,45,0,0,113,0,0,0,0,0,0,0,182,0.978494623655914
11245,58,6,0,0,0,0,1,0,0,0,16,0,0,34,0,0,0,0,0,1,0,57,0.9827586206896551
11246,28,0,0,0,0,0,0,0,19,0,0,7,1,0,0,0,0,1,0,0,0,28,1.0
11247,25,0,0,0,0,0,0,0,16,0,1,8,0,0,0,0,0,0,0,0,0,25,1.0
11248,47,0,0,0,0,0,0,0,19,0,0,20,7,0,0,0,0,1,0,0,0,47,1.0
11249,57,0,0,0,0,0,0,0,24,0,0,27,5,0,0,0,0,1,0,0,0,57,1.0
11250,49,1,0,0,29,0,5,0,0,0,2,0,0,2,9,0,0,0,0,0,1,5,0.10204081632653061
11251,534,33,0,0,3,0,0,13,190,0,94,68,27,104,0,0,0,2,0,0,0,531,0.9943820224719101
11252,171,0,0,0,0,0,0,0,91,0,0,54,16,0,0,2,0,8,0,0,0,169,0.9883040935672515
11253,481,28,0,0,166,0,71,3,15,0,28,68,19,55,20,7,0,1,0,0,0,217,0.45114345114345117
11254,958,1,0,0,4,0,0,1,476,0,18,327,87,34,0,1,2,7,0,0,0,953,0.9947807933194155
11255,611,42,0,0,0,0,2,6,6,0,231,150,4,167,0,0,0,3,0,0,0,609,0.9967266775777414
11256,369,0,0,0,1,0,1,0,117,0,0,209,27,0,0,1,1,12,0,0,0,366,0.991869918699187
11257,129,10,0,0,2,0,12,2,25,0,30,11,1,31,2,2,0,1,0,0,0,111,0.8604651162790697
11258,925,56,0,0,0,0,1,19,56,0,364,219,26,163,0,16,0,5,0,0,0,908,0.9816216216216216
11259,452,35,0,0,1,0,1,6,14,0,169,125,4,93,1,0,0,3,0,0,0,449,0.9933628318584071
11260,95,0,0,0,43,0,21,0,14,0,0,7,1,0,6,2,0,1,0,0,0,23,0.24210526315789474
11261,404,0,0,0,2,0,0,0,216,0,7,145,27,1,0,0,1,5,0,0,0,402,0.995049504950495
11262,12438,2741,0,0,18,0,121,238,28,0,4536,2031,56,2293,7,141,1,187,0,40,0,12151,0.9769255507316289
11263,208,0,0,0,0,0,0,0,93,0,3,90,19,0,0,0,0,3,0,0,0,208,1.0
11264,582,68,0,0,2,0,0,5,16,0,192,104,11,177,0,2,0,5,0,0,0,578,0.993127147766323
11265,87,1,0,0,4,0,0,1,0,0,18,0,0,62,1,0,0,0,0,0,0,82,0.9425287356321839
11266,2161,640,0,0,4,0,7,58,0,0,1010,0,0,417,1,19,0,0,0,5,0,2130,0.985654789449329
11267,649,44,0,0,6,0,0,36,6,0,250,0,0,299,2,5,0,0,0,1,0,636,0.9799691833590138
11268,58,0,0,0,0,0,0,0,40,0,0,10,7,1,0,0,0,0,0,0,0,58,1.0
11269,1297,94,0,0,6,0,5,50,3,0,528,2,0,586,1,22,0,0,0,0,0,1263,0.9737856592135697
11270,181,14,0,0,2,0,2,1,28,0,20,6,5,102,0,0,0,1,0,0,0,177,0.9779005524861878
11271,45,0,0,0,29,0,12,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,0.06666666666666667
11272,1154,0,0,0,0,0,3,0,52,0,0,914,104,0,0,2,2,77,0,0,0,1149,0.9956672443674177
11273,441,0,0,0,2,0,3,1,154,0,82,163,19,2,0,4,1,10,0,0,0,432,0.9795918367346939
11274,208,1,0,0,0,0,0,0,81,0,13,89,16,1,0,0,1,6,0,0,0,208,1.0
11275,112,0,0,0,0,0,0,0,58,0,0,44,9,0,0,0,1,0,0,0,0,112,1.0
11276,443,1,0,0,5,0,0,0,284,0,15,93,36,6,0,0,0,3,0,0,0,438,0.9887133182844243
11277,21,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,0,0,21,1.0
11278,63,0,0,0,0,0,1,0,47,0,0,11,2,2,0,0,0,0,0,0,0,62,0.9841269841269841
11279,1183,6,0,0,0,0,1,16,198,0,165,539,182,5,0,4,2,65,0,0,0,1178,0.9957734573119188
11280,609,77,0,0,5,0,0,25,3,0,285,0,0,207,0,7,0,0,0,0,0,597,0.9802955665024631
11281,528,36,0,0,0,0,0,23,1,0,230,1,0,231,0,6,0,0,0,0,0,522,0.9886363636363636
11282,44,2,0,0,0,0,0,0,19,0,4,5,1,13,0,0,0,0,0,0,0,44,1.0
11283,47,0,0,0,0,0,0,0,30,0,0,14,2,0,0,0,0,1,0,0,0,47,1.0
11284,208,0,0,0,0,0,0,0,50,0,0,128,25,0,1,0,0,4,0,0,0,207,0.9951923076923077
11285,717,36,0,0,8,0,5,30,110,0,119,167,18,217,0,5,0,2,0,0,0,699,0.9748953974895398
11286,645,45,0,0,0,0,1,9,277,0,162,88,18,37,0,2,1,5,0,0,0,642,0.9953488372093023
11287,54,0,0,0,3,0,5,0,16,0,0,28,1,0,0,0,0,1,0,0,0,46,0.8518518518518519
11288,680,1,0,0,0,0,0,0,198,0,5,344,113,6,0,2,1,10,0,0,0,678,0.9970588235294118
11289,516,35,0,0,0,0,1,6,25,0,78,217,28,114,0,5,0,6,0,1,0,510,0.9883720930232558
11290,99,0,0,0,0,0,0,0,72,0,1,16,7,1,0,0,0,2,0,0,0,99,1.0
11291,41,0,0,0,0,0,0,0,16,0,0,19,4,0,0,1,0,1,0,0,0,40,0.975609756097561
11292,109,0,0,0,1,0,0,0,63,0,0,33,9,1,0,0,0,2,0,0,0,108,0.9908256880733946
11293,443,11,0,0,3,0,1,11,111,0,52,195,31,10,0,2,0,16,0,0,0,437,0.9864559819413092
11294,27,0,0,0,3,0,1,0,14,0,0,8,1,0,0,0,0,0,0,0,0,23,0.8518518518518519
11295,648,2,0,0,5,0,0,0,299,0,8,267,47,11,0,1,0,8,0,0,0,642,0.9907407407407407
11296,393,2,0,0,0,0,6,0,134,0,6,209,20,7,0,0,0,9,0,0,0,387,0.9847328244274809
11297,214,0,0,0,101,0,78,0,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0.0
11299,319,7,0,0,2,0,0,5,44,0,46,119,20,68,0,0,0,8,0,0,0,317,0.9937304075235109
11300,90,0,0,0,0,0,0,0,42,0,0,35,9,0,0,0,1,3,0,0,0,90,1.0
11301,628,12,0,0,2,0,1,1,270,0,19,205,84,26,0,3,2,3,0,0,0,622,0.9904458598726115
11302,259,42,0,0,1,0,2,3,0,0,88,0,0,119,3,0,0,0,0,1,0,253,0.9768339768339769
11303,477,0,0,0,7,0,5,0,198,0,4,182,68,3,0,0,2,8,0,0,0,465,0.9748427672955975
11304,1760,566,0,0,6,0,4,14,71,0,389,90,15,592,1,0,0,8,0,4,0,1749,0.99375
11305,67,0,0,0,48,0,16,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0.029850746268656716
11306,46,1,0,0,7,0,7,2,0,0,12,0,0,17,0,0,0,0,0,0,0,32,0.6956521739130435
11307,150,15,0,0,0,0,0,2,0,0,40,0,0,92,0,0,0,0,0,1,0,150,1.0
11308,216,13,0,0,1,0,0,4,2,0,121,2,0,72,0,0,0,0,0,1,0,215,0.9953703703703703
11309,63,0,0,0,0,0,0,0,30,0,1,25,7,0,0,0,0,0,0,0,0,63,1.0
11310,135,25,1,3,1,0,1,2,3,5,31,4,0,59,0,0,0,0,0,0,0,133,0.9851851851851852
11311,199,4,0,0,5,0,0,0,73,0,18,51,13,32,0,0,0,2,0,1,0,194,0.9748743718592965
11312,60,5,0,0,1,0,0,0,14,0,7,10,3,18,0,0,0,2,0,0,0,59,0.9833333333333333
11313,159,2,0,0,0,0,0,0,58,0,21,52,10,9,0,3,0,4,0,0,0,156,0.9811320754716981
11314,71,4,0,0,0,0,0,1,6,0,7,12,1,40,0,0,0,0,0,0,0,71,1.0
11315,1030,117,0,0,2,0,1,6,193,0,142,195,156,201,1,2,2,12,0,0,0,1024,0.9941747572815534
11316,198,0,0,0,7,0,0,0,135,0,0,44,11,0,0,0,0,1,0,0,0,191,0.9646464646464646
11317,161,0,0,0,91,0,45,1,0,0,6,0,0,9,8,1,0,0,0,0,0,16,0.09937888198757763
11318,90,0,0,0,11,0,1,0,32,0,0,39,4,0,1,0,0,2,0,0,0,77,0.8555555555555555
11319,68,0,0,0,23,0,7,2,0,0,11,0,0,19,3,3,0,0,0,0,0,32,0.47058823529411764
11320,293,30,0,0,8,0,1,9,9,0,83,7,3,142,1,0,0,0,0,0,0,283,0.9658703071672355
11321,224,0,0,0,146,0,51,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0.0
11322,745,34,0,0,1,0,6,51,5,0,331,17,3,292,1,2,0,0,0,2,0,735,0.9865771812080537
11323,178,0,0,0,0,0,0,0,68,0,0,87,21,1,0,0,0,1,0,0,0,178,1.0
11324,309,5,0,0,8,0,2,4,114,0,26,84,20,30,0,5,1,10,0,0,0,294,0.9514563106796117
11325,204,19,0,0,0,0,0,1,4,0,29,81,4,59,0,0,0,7,0,0,0,204,1.0
11326,92,0,5,0,0,0,1,1,43,4,4,23,7,2,0,0,0,2,0,0,0,91,0.9891304347826086
11327,257,0,0,0,0,0,0,0,58,0,0,163,19,0,0,4,0,13,0,0,0,253,0.9844357976653697
11328,152,1,0,0,0,0,1,0,79,0,1,53,11,1,0,1,0,4,0,0,0,150,0.9868421052631579
11330,239,0,0,0,3,0,0,0,60,0,0,136,14,0,0,11,0,15,0,0,0,225,0.9414225941422594
11331,48,0,0,0,0,0,0,0,36,0,0,10,2,0,0,0,0,0,0,0,0,48,1.0
11332,807,34,0,0,4,0,3,24,14,0,278,145,6,266,0,22,0,10,0,1,0,778,0.9640644361833953
11333,61,0,0,0,2,0,1,0,26,0,1,24,3,1,0,1,0,2,0,0,0,57,0.9344262295081968
11334,71,0,0,0,0,0,0,0,45,0,0,20,3,0,0,0,0,3,0,0,0,71,1.0
11335,90,11,0,0,4,0,2,0,0,0,7,0,0,63,3,0,0,0,0,0,0,81,0.9
11336,322,17,0,0,2,0,2,1,61,0,28,50,21,136,0,1,0,3,0,0,0,317,0.984472049689441
11337,238,3,0,0,2,0,1,0,133,0,13,70,11,3,0,1,0,1,0,0,0,234,0.9831932773109243
11338,31,0,0,0,0,0,0,0,20,0,0,8,3,0,0,0,0,0,0,0,0,31,1.0
11339,335,2,0,0,109,0,144,0,0,0,7,0,0,3,60,10,0,0,0,0,0,12,0.03582089552238806
11340,240,0,0,0,0,0,0,1,93,0,2,117,12,1,0,3,0,11,0,0,0,237,0.9875
11341,99,6,0,0,0,0,1,0,23,0,14,23,8,24,0,0,0,0,0,0,0,98,0.98989898989899
11342,139,0,0,0,7,0,0,0,67,0,1,54,8,2,0,0,0,0,0,0,0,132,0.9496402877697842
11343,51,0,0,0,0,0,1,0,24,0,0,22,1,1,0,1,0,1,0,0,0,49,0.9607843137254902
11344,368,37,0,0,2,0,0,1,38,0,62,78,20,127,0,0,0,2,0,1,0,366,0.9945652173913043
11345,241,25,0,0,0,0,1,6,0,0,69,0,0,139,0,1,0,0,0,0,0,239,0.991701244813278
11346,94,0,0,0,4,0,5,0,33,0,0,46,3,0,0,0,0,3,0,0,0,85,0.9042553191489362
11347,97,4,0,0,0,0,1,2,0,0,41,0,0,49,0,0,0,0,0,0,0,96,0.9896907216494846
11348,57,1,0,0,0,0,0,0,25,0,3,14,4,10,0,0,0,0,0,0,0,57,1.0
11350,47,2,0,0,0,0,2,1,0,1,16,0,0,25,0,0,0,0,0,0,0,45,0.9574468085106383
11351,650,37,0,0,0,0,1,1,64,0,143,200,20,177,0,1,1,5,0,0,0,648,0.9969230769230769
11352,70,5,0,0,4,0,0,0,0,0,34,0,0,27,0,0,0,0,0,0,0,66,0.9428571428571428
11353,855,73,0,0,1,0,1,13,0,0,510,0,0,254,0,3,0,0,0,0,0,850,0.9941520467836257
11354,41,0,0,0,0,0,1,0,12,0,0,8,17,0,2,0,0,1,0,0,0,38,0.926829268292683
11355,208,5,0,0,1,0,0,1,63,0,10,103,12,3,0,1,0,9,0,0,0,206,0.9903846153846154
11356,490,5,0,0,5,0,0,2,117,0,22,299,24,9,1,0,0,6,0,0,0,484,0.9877551020408163
11357,141,13,0,0,2,0,2,3,17,0,38,8,3,53,0,1,1,0,0,0,0,136,0.9645390070921985
11358,52,5,0,0,0,0,0,0,0,0,12,0,0,35,0,0,0,0,0,0,0,52,1.0
11359,231,0,0,0,0,0,0,0,130,0,3,82,12,0,0,0,0,4,0,0,0,231,1.0
11360,982,58,0,0,0,0,4,35,0,0,647,0,0,234,0,4,0,0,0,0,0,974,0.9918533604887984
11361,417,7,0,0,2,0,0,3,108,0,21,181,28,49,0,5,0,12,0,1,0,410,0.9832134292565947
11362,114,0,0,0,0,0,0,0,57,0,0,42,13,0,0,0,0,2,0,0,0,114,1.0
11363,175,0,0,0,0,0,1,0,92,0,0,62,14,0,0,0,0,6,0,0,0,174,0.9942857142857143
11364,118,0,0,0,2,0,1,0,55,0,0,50,8,0,0,0,0,2,0,0,0,115,0.9745762711864406
11365,21,0,0,0,0,0,0,0,13,0,1,7,0,0,0,0,0,0,0,0,0,21,1.0
11366,343,0,0,0,1,0,0,0,135,0,0,173,26,0,0,3,0,5,0,0,0,339,0.9883381924198251
11367,547,0,0,0,242,0,202,3,8,0,7,9,2,14,51,7,0,0,0,0,2,43,0.07861060329067641
11368,77,0,0,0,30,0,28,1,2,0,2,0,0,0,9,5,0,0,0,0,0,5,0.06493506493506493
11369,1415,149,0,0,1,0,1,76,0,0,701,0,0,438,0,47,0,0,0,2,0,1366,0.9653710247349824
11370,1702,99,0,0,8,0,164,36,8,0,608,316,32,358,28,22,0,23,0,0,0,1480,0.8695652173913043
11371,393,1,0,0,2,0,0,0,184,0,0,144,42,1,0,5,1,13,0,0,0,386,0.9821882951653944
